,model,forecast_date,delta,target_end_date,quantile,value,deaths,deltaW,score,sumpdf,prange,p,CIHI,CILO,PE
888,MOBS:GLEAM_COVID,2020-06-22,12,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[124046.49107762199, 124224.18224945, 124439.259693036, 124793.271899289, 125089.91766715099, 125375.798638692, 125663.67865515301, 125931.32252276801, 126206.054851723, 126494.444991069, 126764.732204286, 127046.15646918301, 127421.898069556, 127750.83463808699, 128077.992153604, 128436.098108216, 128805.74494625801, 129319.019684959, 129830.696237635, 130391.777958522, 131087.53186735, 131625.79378035, 132273.862983672]",130069,2.0,-3.9882364379343214,0.9799494213686935,0.98,9.133587327031512e-05,132273.862983672,124046.49107762199,127046.15646918301
889,MOBS:GLEAM_COVID,2020-06-29,5,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[127549.08415343301, 127637.41513220199, 127734.83935443, 127917.07545461, 128063.151512492, 128209.93097903, 128360.4416102, 128540.48207921, 128737.602256229, 128925.109042727, 129098.899780434, 129282.972205965, 129469.07693246599, 129662.173959795, 129860.052545406, 130062.47796188, 130286.087957317, 130545.559215788, 130806.08516425801, 131102.30182734, 131466.050182301, 131735.42276355, 131996.164943749]",130069,1.0,-2.102547894954312,0.9798744696227399,0.98,0.00023448412734147772,131996.164943749,127549.08415343301,129282.972205965
890,NotreDame:mobility,2020-06-22,12,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[118186.0, 118225.0, 118260.0, 118307.0, 118349.0, 118394.0, 118447.0, 118507.8, 118580.0, 118650.0, 118704.0, 118743.0, 118777.0, 118805.0, 118832.0, 118865.0, 118907.0, 118982.0, 119066.0, 119377.4, 119491.0, 119540.0, 119589.74]",130069,2.0,-inf,0.9795963449987422,0.98,0,119589.74,118186.0,118743.0
891,NotreDame:mobility,2020-06-29,5,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[128143.0, 128179.0, 128216.0, 128261.0, 128304.0, 128360.0, 128476.0, 128555.0, 129575.0, 129678.0, 129748.7, 129808.0, 129857.0, 129897.0, 129932.0, 129963.0, 129997.0, 130034.0, 130086.0, 130277.0, 130413.0, 130472.0, 130531.0]",130069,1.0,0.5814164003730538,0.9795961863981281,0.98,0.0008972818672863536,130531.0,128143.0,129808.0
892,OliverWyman:Navigator,2020-06-07,27,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[116931.8223, 117744.5882, 118460.1399, 119559.7931, 120315.0077, 120989.2617, 121614.2198, 122253.8993, 122915.4658, 123523.4121, 124173.6049, 124823.0484, 125579.4442, 126359.4799, 127267.832, 128249.2901, 129429.6441, 130783.6617, 132567.0044, 135054.3567, 139442.3552, 143955.3745, 149410.0453]",130069,4.0,-5.758110756916753,0.9799933293692913,0.98,3.7697978313183667e-05,149410.0453,116931.8223,124823.0484
893,OliverWyman:Navigator,2020-06-14,20,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[124473.438561923, 125237.252768951, 125994.021357187, 126738.79654356699, 127255.880213134, 127650.612496015, 127989.32546883401, 128310.87683618699, 128611.771853198, 128881.877019376, 129155.155014387, 129431.79893181301, 129687.090013451, 129966.947041994, 130241.787278187, 130554.505299765, 130891.74416852099, 131267.722652808, 131644.916276602, 132156.014919414, 132938.058396714, 133590.556776984, 134309.554559472]",130069,3.0,-2.568815237904345,0.9799759083105437,0.98,0.0001857226119334754,134309.554559472,124473.438561923,129431.79893181301
894,OliverWyman:Navigator,2020-06-21,13,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[124879.903, 125378.6577, 125873.1015, 126447.5328, 126826.6058, 127168.5091, 127460.2172, 127696.5867, 127911.9844, 128132.5483, 128352.439, 128580.5725, 128788.0707, 128996.9063, 129214.6277, 129473.2004, 129722.0728, 130003.8387, 130345.6079, 130782.1134, 131392.6887, 131967.5084, 132656.25699999998]",130069,2.0,-2.918963419084057,0.9799750814861237,0.98,0.00015589459975240416,132656.25699999998,124879.903,128580.5725
895,OliverWyman:Navigator,2020-06-28,6,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[127322.9537, 127724.9387, 128137.7535, 128571.2325, 128837.2942, 129041.3219, 129226.8066, 129397.6158, 129569.6607, 129725.4963, 129877.582, 130017.959, 130166.0581, 130326.8275, 130477.1848, 130642.9587, 130813.6479, 131036.9096, 131264.115, 131574.5012, 132018.1685, 132408.5275, 132857.8457]",130069,1.0,-1.3459694228693353,0.9799613196192531,0.98,0.0003422964362848613,132857.8457,127322.9537,130017.959
896,PSI:DRAFT,2020-05-25,40,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[109839.35, 113296.5, 116295.45, 119990.8, 122453.1, 124489.0, 126084.5, 127532.6, 128846.4, 130165.6, 131410.1, 132671.5, 133862.45, 135156.6, 136479.3, 137818.7, 139359.0, 141069.6, 143003.3, 145504.5, 149379.25, 152519.75, 155828.91]",130069,6.0,-5.706430436365532,0.979994735818535,0.98,3.8684794956320157e-05,155828.91,109839.35,132671.5
897,PSI:DRAFT,2020-06-01,33,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[107244.11, 110753.125, 113972.3, 117214.7, 119752.35, 121780.0, 123382.5, 124837.1, 126290.0, 127587.4, 128832.4, 130105.5, 131344.4, 132558.6, 133915.85, 135305.5, 136793.25, 138581.2, 140515.6, 142947.6, 146508.9, 149539.925, 153401.08]",130069,5.0,-5.653502257513067,0.9799966099247611,0.98,3.972221953203736e-05,153401.08,107244.11,130105.5
898,PSI:DRAFT,2020-06-08,26,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[26241.72, 35659.125, 46839.1, 61856.0, 74089.9, 83577.6, 92761.75, 100869.1, 108982.45, 116114.6, 123485.5, 131372.5, 139878.45, 148067.6, 156602.45, 166813.6, 176557.0, 189610.2, 204136.35, 223341.5, 255045.7, 281696.075, 315415.82]",130069,4.0,-9.372486738683186,0.9799990965849907,0.98,6.186803008678687e-06,315415.82,26241.72,131372.5
899,PSI:DRAFT,2020-06-15,19,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[117529.84, 118621.375, 120029.95, 121683.7, 122997.55, 124140.0, 125402.5, 126422.2, 127433.35, 128409.8, 129442.7, 130460.0, 131463.35, 132523.2, 133647.05, 134926.5, 136287.75, 137835.0, 139820.35, 142476.7, 146128.5, 149564.6, 154025.95]",130069,3.0,-5.22323954754319,0.9799922652332457,0.98,4.9256536127334494e-05,154025.95,117529.84,130460.0
900,PSI:DRAFT,2020-06-22,12,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[120500.83, 121106.025, 121763.85, 122790.5, 123546.05, 124205.2, 124795.75, 125372.2, 125935.5, 126479.4, 127030.8, 127591.0, 128181.6, 128794.2, 129438.15, 130166.3, 130950.5, 131816.4, 132868.75, 134303.6, 136556.0, 138635.95, 141038.43]",130069,2.0,-4.624197594097924,0.979986032728146,0.98,6.645752679387829e-05,141038.43,120500.83,127591.0
901,PSI:DRAFT,2020-06-29,5,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[125818.85, 126047.625, 126356.55, 126781.5, 127098.95, 127413.6, 127688.75, 127964.2, 128197.55, 128465.8, 128720.2, 128980.0, 129257.25, 129536.8, 129825.4, 130137.7, 130519.5, 130965.4, 131461.7, 132144.4, 133127.65, 134119.5, 135256.17]",130069,1.0,-2.947406297037367,0.9799603037003916,0.98,0.00015369324453642919,135256.17,125818.85,128980.0
902,SWC:TerminusCM,2020-05-29,36,2020-07-04,"[0.99, 0.975, 0.95, 0.9, 0.85, 0.8, 0.75, 0.7, 0.65, 0.6, 0.55, 0.5, 0.45, 0.4, 0.35, 0.3, 0.25, 0.2, 0.15, 0.1, 0.05, 0.025, 0.01]","[286692.0, 277030.0, 268026.0, 255725.0, 248473.0, 240650.0, 234678.0, 229150.0, 224835.0, 220287.0, 216071.0, 211415.0, 207085.0, 203303.0, 198725.0, 194257.0, 189621.0, 184955.0, 180869.0, 175461.0, 167844.0, 162647.0, 158354.0]",130069,6.0,-inf,0.9799971721972881,0.98,0,286692.0,158354.0,211415.0
903,SWC:TerminusCM,2020-05-30,35,2020-07-04,"[0.99, 0.975, 0.95, 0.9, 0.85, 0.8, 0.75, 0.7, 0.65, 0.6, 0.55, 0.5, 0.45, 0.4, 0.35, 0.3, 0.25, 0.2, 0.15, 0.1, 0.05, 0.025, 0.01]","[127626.0, 126849.0, 126310.0, 125702.0, 125310.0, 124978.0, 124698.0, 124426.0, 124195.0, 123963.0, 123719.0, 123484.0, 123287.0, 123088.0, 122875.0, 122647.0, 122409.0, 122174.0, 121847.0, 121474.0, 120923.0, 120418.0, 119941.0]",130069,5.0,-inf,0.9799836126035262,0.98,0,127626.0,119941.0,123484.0
904,SWC:TerminusCM,2020-06-29,5,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[128236.0, 128284.0, 128333.0, 128383.0, 128423.0, 128453.0, 128479.0, 128499.0, 128522.0, 128541.0, 128562.0, 128581.0, 128602.0, 128620.0, 128642.0, 128664.0, 128687.0, 128713.0, 128740.0, 128779.0, 128833.0, 128882.0, 128944.0]",130069,1.0,-inf,0.9797463761937534,0.98,0,128944.0,128236.0,128581.0
905,UA:EpiCovDA,2020-06-07,27,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[118473.3, 120221.0, 121908.0, 123972.0, 125733.0, 127082.0, 128374.0, 129798.0, 131351.0, 133143.0, 134966.0, 136743.0, 138436.0, 139979.0, 141458.0, 143001.0, 144543.0, 146165.0, 147993.0, 150231.0, 153665.0, 156897.0, 161027.0]",130069,4.0,-6.0042666586644335,0.9799952990584537,0.98,3.333235398696177e-05,161027.0,118473.3,136743.0
906,UA:EpiCovDA,2020-06-14,20,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[126775.0, 128708.0, 130330.0, 132242.0, 133597.0, 134860.0, 136091.0, 137335.0, 138588.0, 139849.0, 141108.0, 142337.0, 143533.0, 144663.0, 145775.0, 146871.0, 148026.0, 149274.0, 150719.0, 152514.0, 155170.0, 157591.0, 160543.0]",130069,3.0,-7.203467453013583,0.9799948974998953,0.98,1.830049519509734e-05,160543.0,126775.0,142337.0
907,UA:EpiCovDA,2020-06-19,15,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[127431.0, 127636.0, 127798.0, 127998.0, 128142.0, 128279.0, 128383.0, 128475.0, 128556.0, 128629.0, 128709.0, 128782.0, 128852.0, 128926.0, 129011.0, 129101.0, 129194.0, 129299.0, 129424.0, 129608.0, 129910.0, 130123.0, 130349.0]",130069,3.0,-3.6956059734553,0.9799254902619308,0.98,0.00010572684763909823,130349.0,127431.0,128782.0
908,UA:EpiCovDA,2020-06-21,13,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[126312.0, 126471.0, 126616.0, 126785.0, 126898.0, 126987.0, 127063.0, 127133.0, 127196.0, 127252.0, 127311.0, 127364.0, 127425.0, 127482.0, 127545.0, 127612.0, 127684.0, 127760.0, 127857.0, 127980.0, 128170.0, 128334.0, 128523.0]",130069,2.0,-inf,0.9799121796730528,0.98,0,128523.0,126312.0,127364.0
909,UA:EpiCovDA,2020-06-28,6,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[129405.0, 129510.0, 129610.0, 129732.0, 129830.0, 129903.0, 129959.0, 130011.0, 130059.0, 130110.0, 130156.0, 130202.0, 130251.0, 130303.0, 130353.0, 130410.0, 130462.0, 130531.0, 130603.0, 130699.0, 130912.0, 131023.0, 131148.0]",130069,1.0,0.7498917791812127,0.9798581165619987,0.98,0.0009761416757125829,131148.0,129405.0,130202.0
910,UCLA:SuEIR,2020-05-01,64,2020-07-04,"[0.01, 0.99, 0.025, 0.975, 0.05, 0.95, 0.1, 0.9, 0.15, 0.85, 0.2, 0.8, 0.25, 0.75, 0.3, 0.7, 0.35, 0.65, 0.4, 0.6, 0.45, 0.55, 0.5]","[95980.71838172391, 130529.89707962099, 97355.1128183657, 128762.76386650199, 98747.4541723512, 127013.93253572301, 100157.970979161, 125283.50513101199, 101586.843884705, 123571.576868825, 103034.238505229, 121878.25761402, 104500.30788120099, 120203.656830307, 105985.17725281301, 118547.870556775, 107488.94545501801, 116910.980361692, 109011.68635024199, 115293.052428819, 110553.45017240699, 113694.13651256199, 112114.264662555]",130069,10.0,-9.03283160374028,0.9799879277836465,0.98,7.331983238934026e-06,130529.89707962099,95980.71838172391,112114.264662555
911,UCLA:SuEIR,2020-05-10,55,2020-07-04,"[0.01, 0.99, 0.025, 0.975, 0.05, 0.95, 0.1, 0.9, 0.15, 0.85, 0.2, 0.8, 0.25, 0.75, 0.3, 0.7, 0.35, 0.65, 0.4, 0.6, 0.45, 0.55, 0.5]","[109319.94825238301, 144410.724144902, 110597.319632565, 142396.885034443, 111893.76408555, 140416.501303218, 113210.794125803, 138511.126554579, 114550.00557900801, 136636.11887719, 115913.100847307, 134802.897914098, 117301.85139741, 133012.637140507, 118718.043746067, 131266.02752474198, 120164.01039666901, 129562.51141792, 121640.88139285301, 127899.856860019, 123151.03204253099, 126278.898260451, 124696.41735111801]",130069,8.0,-6.247897530031543,0.9799887349541404,0.98,2.9509524652582275e-05,144410.724144902,109319.94825238301,124696.41735111801
912,UCLA:SuEIR,2020-05-17,48,2020-07-04,"[0.01, 0.99, 0.025, 0.975, 0.05, 0.95, 0.1, 0.9, 0.15, 0.85, 0.2, 0.8, 0.25, 0.75, 0.3, 0.7, 0.35, 0.65, 0.4, 0.6, 0.45, 0.55, 0.5]","[116727.15123977301, 145780.842697894, 117844.745004427, 144200.092275886, 118974.398155179, 142640.304243771, 120117.118997258, 141107.657075322, 121273.977355151, 139603.519799315, 122446.084842105, 138128.609677753, 123634.576439796, 136682.682647482, 124840.57392412199, 135265.340794675, 126065.266068517, 133875.722216376, 127309.927398701, 132513.032438351, 128575.807670486, 131176.111963678, 129864.215559071]",130069,7.0,-5.7236209984990465,0.9799861602434301,0.98,3.835371317945091e-05,145780.842697894,116727.15123977301,129864.215559071
913,UCLA:SuEIR,2020-05-24,41,2020-07-04,"[0.01, 0.99, 0.025, 0.975, 0.05, 0.95, 0.1, 0.9, 0.15, 0.85, 0.2, 0.8, 0.25, 0.75, 0.3, 0.7, 0.35, 0.65, 0.4, 0.6, 0.45, 0.55, 0.5]","[116067.04704353, 134562.507944566, 116814.653099006, 133594.785455901, 117568.07816520301, 132639.939091245, 118327.618060221, 131698.575351803, 119093.561582414, 130771.080490764, 119864.840454344, 129857.25366378, 120640.253066381, 128957.74589880301, 121424.225489815, 128071.804915541, 122217.343815206, 127199.433256779, 123020.16573471199, 126339.65443771699, 123833.193250357, 125492.432115387, 124657.06722418801]",130069,6.0,-5.004983162034871,0.9799780525829692,0.98,5.493607655301935e-05,134562.507944566,116067.04704353,124657.06722418801
914,UCLA:SuEIR,2020-05-31,34,2020-07-04,"[0.01, 0.99, 0.025, 0.975, 0.05, 0.95, 0.1, 0.9, 0.15, 0.85, 0.2, 0.8, 0.25, 0.75, 0.3, 0.7, 0.35, 0.65, 0.4, 0.6, 0.45, 0.55, 0.5]","[117426.889670135, 129914.531510285, 117950.32511196099, 129291.827139834, 118476.86331116699, 128675.346634268, 119006.67713285901, 128064.953613099, 119539.93654859699, 127460.508531006, 120076.81783915, 126861.86890888699, 120617.495165604, 126268.889660156, 121162.139155658, 125681.42281509301, 121710.916820516, 125099.317754403, 122263.992053845, 124522.42146031, 122821.525204574, 123950.58848154401, 123383.67300699401]",130069,5.0,-inf,0.9799665634640894,0.98,0,129914.531510285,117426.889670135,123383.67300699401
915,UCLA:SuEIR,2020-06-07,27,2020-07-04,"[0.01, 0.99, 0.025, 0.975, 0.05, 0.95, 0.1, 0.9, 0.15, 0.85, 0.2, 0.8, 0.25, 0.75, 0.3, 0.7, 0.35, 0.65, 0.4, 0.6, 0.45, 0.55, 0.5]","[120928.482279002, 131568.3593517, 121353.812528714, 130994.454481405, 121782.448989571, 130432.098008718, 122214.579069465, 129880.35736650099, 122650.383551047, 129339.230624738, 123088.30376331699, 128808.258044686, 123529.51249717, 128287.64497279, 123975.725364766, 127776.576533256, 124427.312077232, 127274.565053371, 124884.69790753, 126781.444280624, 125348.36238821699, 126296.193811981, 125818.737146054]",130069,4.0,-3.790255856160882,0.9799628368437436,0.98,0.00010083988054795934,131568.3593517,120928.482279002,125818.737146054
916,UCLA:SuEIR,2020-06-14,20,2020-07-04,"[0.01, 0.99, 0.025, 0.975, 0.05, 0.95, 0.1, 0.9, 0.15, 0.85, 0.2, 0.8, 0.25, 0.75, 0.3, 0.7, 0.35, 0.65, 0.4, 0.6, 0.45, 0.55, 0.5]","[122536.73458877199, 128224.730856771, 122794.172756193, 127962.56115119401, 123051.460931921, 127700.961109111, 123308.640034495, 127439.900599794, 123565.750326513, 127179.347153731, 123822.831558811, 126919.267852904, 124079.92282929199, 126659.62944008801, 124337.06278828699, 126400.39833736699, 124594.28946728, 126141.54068124, 124851.640461537, 125883.02211194, 125109.15287537, 125624.807872842, 125366.86327342401]",130069,3.0,-inf,0.9799230645644714,0.98,0,128224.730856771,122536.73458877199,125366.86327342401
917,UCLA:SuEIR,2020-06-21,13,2020-07-04,"[0.01, 0.99, 0.025, 0.975, 0.05, 0.95, 0.1, 0.9, 0.15, 0.85, 0.2, 0.8, 0.25, 0.75, 0.3, 0.7, 0.35, 0.65, 0.4, 0.6, 0.45, 0.55, 0.5]","[124381.535524326, 128175.071031379, 124551.281908553, 127998.268288535, 124721.119067856, 127822.037753674, 124891.072643386, 127646.35655613699, 125061.168044003, 127471.20168193, 125231.43052843, 127296.550037494, 125401.885096618, 127122.37847388, 125572.556585815, 126948.663697054, 125743.46968598699, 126775.382298375, 125914.64888276199, 126602.510759282, 126086.118472741, 126430.02544618699, 126257.90264517801]",130069,2.0,-inf,0.9798856208287189,0.98,0,128175.071031379,124381.535524326,126257.90264517801
918,UCLA:SuEIR,2020-06-28,6,2020-07-04,"[0.01, 0.99, 0.025, 0.975, 0.05, 0.95, 0.1, 0.9, 0.15, 0.85, 0.2, 0.8, 0.25, 0.75, 0.3, 0.7, 0.35, 0.65, 0.4, 0.6, 0.45, 0.55, 0.5]","[128198.13036877199, 130749.815207294, 128270.241745611, 130462.20190254699, 128323.066606147, 130260.361327686, 128470.185224824, 130096.449810339, 128581.779784662, 129987.006013076, 128727.223614641, 129851.50954067301, 128828.523312353, 129762.362270901, 128904.530050755, 129647.10327258699, 128999.487503945, 129538.20044527801, 129087.207636696, 129427.88681576599, 129185.104882344, 129332.931400181, 129258.278622862]",130069,1.0,-0.7699682386325764,0.9799555226831493,0.98,0.0004565406423963636,130749.815207294,128198.13036877199,129258.278622862
919,UMass:MechBayes,2020-06-07,27,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[120557.0, 122159.0, 123147.0, 124412.0, 125244.0, 125973.0, 126659.0, 127364.0, 128013.0, 128626.0, 129296.0, 129850.0, 130573.0, 131304.0, 132279.0, 133077.0, 134022.0, 135129.0, 136331.0, 137951.0, 139627.0, 141971.0, 145091.0]",130069,4.0,-4.523377226385093,0.979997800194796,0.98,6.989354037795215e-05,145091.0,120557.0,129850.0
920,UMass:MechBayes,2020-06-14,20,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[123898.0, 124468.0, 124982.0, 125624.0, 126129.0, 126427.0, 126754.0, 127014.0, 127380.0, 127696.0, 128006.0, 128318.0, 128551.0, 128995.0, 129436.0, 129859.0, 130257.0, 130730.0, 131279.0, 132051.0, 133229.0, 134203.0, 135297.0]",130069,3.0,-3.297869954816629,0.9799816077341383,0.98,0.00012898896633556367,135297.0,123898.0,128318.0
921,UMass:MechBayes,2020-06-21,13,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[125216.0, 125582.0, 126050.0, 126520.0, 126802.0, 127112.0, 127374.0, 127632.0, 127827.0, 128010.0, 128235.0, 128404.0, 128582.0, 128767.0, 128994.0, 129256.0, 129593.0, 129872.0, 130281.0, 130823.0, 131605.0, 132203.0, 133054.0]",130069,2.0,-3.427334441158414,0.9799770400142154,0.98,0.00012090373195400295,133054.0,125216.0,128404.0
922,UMass:MechBayes,2020-06-28,6,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[128526.0, 128708.0, 128899.0, 129121.0, 129325.0, 129456.0, 129561.0, 129652.0, 129742.0, 129834.0, 129934.0, 130023.0, 130114.0, 130245.0, 130359.0, 130482.0, 130616.0, 130768.0, 130946.0, 131158.0, 131491.0, 131875.0, 132212.0]",130069,1.0,-0.3230373720394004,0.979918176273767,0.98,0.0005708595228206825,132212.0,128526.0,130023.0
923,USACE:ERDC_SEIR,2020-05-28,37,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[95780.2797173801, 98256.24391643339, 100605.271100775, 103489.05649038301, 105535.39887484901, 107274.676351611, 108764.753653625, 110156.32250755401, 111463.269906615, 112712.75912960302, 113943.760392407, 115180.551726971, 116418.42438496, 117716.62255386, 119077.680835025, 120522.616050019, 122113.18143300801, 123886.21031858401, 125939.096927911, 128507.64032368199, 132287.39022344, 135578.640186105, 139195.66298029802]",130069,6.0,-7.7400683333608375,0.9799946317808894,0.98,1.3993986185484308e-05,139195.66298029802,95780.2797173801,115180.551726971
924,USACE:ERDC_SEIR,2020-06-01,33,2020-07-04,"[0.01, 0.025, 0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 0.975, 0.99]","[97973.4185037193, 100393.997527945, 102674.387312869, 105436.529923395, 107494.30157485699, 109192.75215795901, 110605.504202269, 111954.71880410699, 113214.219938356, 114404.494227828, 115555.82715413401, 116716.46902684699, 117908.48480430401, 119136.20967989301, 120433.905984879, 121799.091111797, 123301.770428985, 124965.47656345, 126881.56200934199, 129303.91059045, 132907.197577479, 136000.277137299, 139364.917346545]",130069,5.0,-7.49779242435585,0.9799942750437813,0.98,1.5796140430651695e-05,139364.917346545,97973.4185037193,116716.46902684699
